Product_ID,Product_Name,Category,Sector,Unit,Purchase_Price,Selling_Price,Current_Stock,Minimum_Stock,Maximum_Stock,Reorder_Level,Status,Description,Supplier_ID,Lead_Time_Days,Record_Type,Sale_ID,Business_ID,Date,Customer_ID,Quantity,Discount_Percent,Total_Amount,Payment_Mode,Payment_Status,Credit_Amount,Notes,Expense_ID,Amount,Is_Fixed,Customer_Name,Contact_Number,Customer_Type,Total_Credit_Sales,Total_Payments_Received,Outstanding_Amount,Last_Payment_Date,Days_Overdue,Vendor_ID,Vendor_Name,Material_Type,Total_Ordered_Amount,Total_Paid_Amount,Outstanding_Balance,Next_Payment_Date,Credit_Days_Allowed,Loan_ID,Loan_Provider,Principal_Amount,Interest_Rate,Tenure_Months,Monthly_EMI,Outstanding_Principal,Start_Date,Next_Due_Date,Loan_Type
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0973,BUS001,2026-08-09,CUST007,10.0,0.0,₹ 220,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0974,BUS001,2026-08-09,CUST036,41.0,0.0,₹ 615,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0975,BUS001,2026-08-09,CUST026,4.0,0.0,₹ 360,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0976,BUS001,2026-08-09,CUST007,4.0,0.0,₹ 1700,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0977,BUS001,2026-08-09,CUST005,12.0,0.0,₹ 5100,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0978,BUS001,2026-08-09,CUST029,3.0,0.0,₹ 150,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0979,BUS001,2026-08-09,CUST019,2.0,5.0,₹ 256,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0980,BUS001,2026-08-09,CUST029,1.0,0.0,₹ 390,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0981,BUS001,2026-08-09,CUST004,3.0,0.0,₹ 1170,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 520,,,,,,,,,Sale,SALE0982,BUS001,2026-08-09,CUST011,2.0,0.0,₹ 1040,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0983,BUS001,2026-08-09,CUST026,1.0,0.0,₹ 50,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0984,BUS001,2026-08-09,CUST037,4.0,0.0,₹ 9800,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0985,BUS001,2026-08-09,CUST021,7.0,0.0,₹ 1540,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0986,BUS001,2026-08-09,CUST029,9.0,0.0,₹ 810,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0987,BUS001,2026-08-09,CUST022,35.0,10.0,₹ 472,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0988,BUS001,2026-08-09,CUST028,2.0,0.0,₹ 100,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0989,BUS001,2026-08-10,CUST008,8.0,0.0,₹ 1760,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0990,BUS001,2026-08-10,CUST008,7.0,0.0,₹ 1540,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE0991,BUS001,2026-08-10,CUST032,2.0,0.0,₹ 590,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0992,BUS001,2026-08-10,CUST017,3.0,0.0,₹ 7350,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0993,BUS001,2026-08-10,CUST029,4.0,0.0,₹ 360,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0994,BUS001,2026-08-10,CUST025,9.0,5.0,₹ 188,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0995,BUS001,2026-08-10,CUST039,5.0,0.0,₹ 2125,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0996,BUS001,2026-08-10,CUST029,1.0,0.0,₹ 135,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0997,BUS001,2026-08-10,CUST006,7.0,10.0,₹ 1386,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0998,BUS001,2026-08-10,CUST017,4.0,0.0,₹ 3400,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0999,BUS001,2026-08-10,CUST033,8.0,0.0,₹ 176,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1000,BUS001,2026-08-10,CUST038,26.0,0.0,₹ 390,Credit,Pending,₹ 390,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE1001,BUS001,2026-08-10,CUST027,2.0,0.0,₹ 1700,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE1002,BUS001,2026-08-10,CUST009,3.0,0.0,₹ 1275,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE1003,BUS001,2026-08-10,CUST011,1.0,0.0,₹ 2450,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE1004,BUS001,2026-08-10,CUST003,6.0,0.0,₹ 2550,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE1005,BUS001,2026-08-10,CUST024,5.0,0.0,₹ 12250,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE1006,BUS001,2026-08-10,CUST031,5.0,0.0,₹ 675,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE1007,BUS001,2026-08-11,CUST020,6.0,0.0,₹ 1320,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE1008,BUS001,2026-08-11,CUST016,4.0,0.0,₹ 1700,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE1009,BUS001,2026-08-11,CUST026,4.0,10.0,₹ 486,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1010,BUS001,2026-08-11,CUST039,16.0,0.0,₹ 240,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1011,BUS001,2026-08-11,CUST020,26.0,5.0,₹ 370,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE1012,BUS001,2026-08-11,CUST040,2.0,0.0,₹ 1700,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE1013,BUS001,2026-08-11,CUST017,9.0,0.0,₹ 3825,Credit,Pending,₹ 3825,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE1014,BUS001,2026-08-11,CUST001,2.0,0.0,₹ 440,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 520,,,,,,,,,Sale,SALE1015,BUS001,2026-08-11,CUST029,4.0,0.0,₹ 2080,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1016,BUS001,2026-08-11,CUST040,2.0,0.0,₹ 44,Credit,Pending,₹ 44,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1017,BUS001,2026-08-11,CUST008,2.0,0.0,₹ 44,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1018,BUS001,2026-08-11,CUST035,3.0,0.0,₹ 66,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1019,BUS001,2026-08-11,CUST018,3.0,10.0,₹ 59,Credit,Pending,₹ 59,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE1020,BUS001,2026-08-11,CUST001,6.0,0.0,₹ 2550,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 520,,,,,,,,,Sale,SALE1021,BUS001,2026-08-11,CUST026,4.0,0.0,₹ 2080,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE1022,BUS001,2026-08-12,CUST018,5.0,0.0,₹ 1475,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE1023,BUS001,2026-08-12,CUST035,2.0,0.0,₹ 180,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE1024,BUS001,2026-08-12,CUST035,7.0,5.0,₹ 598,Credit,Pending,₹ 598,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE1025,BUS001,2026-08-12,CUST009,1.0,0.0,₹ 50,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE1026,BUS001,2026-08-12,CUST003,2.0,0.0,₹ 100,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE1027,BUS001,2026-08-12,CUST010,5.0,0.0,₹ 675,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE1028,BUS001,2026-08-12,CUST003,5.0,10.0,₹ 225,Credit,Pending,₹ 225,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE1029,BUS001,2026-08-12,CUST036,3.0,0.0,₹ 885,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE1030,BUS001,2026-08-13,CUST039,3.0,0.0,₹ 270,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1031,BUS001,2026-08-13,CUST026,3.0,0.0,₹ 66,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1032,BUS001,2026-08-13,CUST024,30.0,0.0,₹ 450,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE1033,BUS001,2026-08-13,CUST025,9.0,0.0,₹ 3825,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE1034,BUS001,2026-08-13,CUST001,9.0,5.0,₹ 3633,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 520,,,,,,,,,Sale,SALE1035,BUS001,2026-08-13,CUST034,5.0,5.0,₹ 2470,Credit,Pending,₹ 2470,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE1036,BUS001,2026-08-13,CUST020,5.0,0.0,₹ 1950,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE1037,BUS001,2026-08-13,CUST009,3.0,0.0,₹ 150,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1038,BUS001,2026-08-13,CUST002,2.0,0.0,₹ 44,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1039,BUS001,2026-08-13,CUST018,42.0,0.0,₹ 630,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE1040,BUS001,2026-08-13,CUST029,3.0,0.0,₹ 7350,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE1041,BUS001,2026-08-13,CUST039,3.0,0.0,₹ 885,Credit,Pending,₹ 885,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1042,BUS001,2026-08-13,CUST002,3.0,0.0,₹ 66,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE1043,BUS001,2026-08-13,CUST006,2.0,0.0,₹ 180,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE1044,BUS001,2026-08-13,CUST016,5.0,5.0,₹ 1401,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE1045,BUS001,2026-08-14,CUST032,1.0,0.0,₹ 135,Credit,Pending,₹ 135,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1046,BUS001,2026-08-14,CUST023,44.0,10.0,₹ 594,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE1047,BUS001,2026-08-14,CUST003,3.0,0.0,₹ 7350,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE1048,BUS001,2026-08-15,CUST017,5.0,0.0,₹ 675,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE1049,BUS001,2026-08-15,CUST002,1.0,10.0,₹ 45,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE1050,BUS001,2026-08-15,CUST028,4.0,0.0,₹ 200,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1051,BUS001,2026-08-15,CUST023,2.0,0.0,₹ 44,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE1052,BUS001,2026-08-15,CUST024,7.0,0.0,₹ 1540,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1053,BUS001,2026-08-15,CUST039,29.0,0.0,₹ 435,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1054,BUS001,2026-08-15,CUST039,7.0,0.0,₹ 154,Credit,Pending,₹ 154,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE1055,BUS001,2026-08-15,CUST022,3.0,0.0,₹ 885,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1056,BUS001,2026-08-15,CUST034,2.0,0.0,₹ 44,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1057,BUS001,2026-08-15,CUST029,7.0,10.0,₹ 138,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1058,BUS001,2026-08-15,CUST019,9.0,0.0,₹ 198,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE1059,BUS001,2026-08-15,CUST028,7.0,0.0,₹ 630,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE1060,BUS001,2026-08-15,CUST019,12.0,0.0,₹ 5100,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE1061,BUS001,2026-08-15,CUST033,5.0,0.0,₹ 4250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1062,BUS001,2026-08-15,CUST010,50.0,0.0,₹ 750,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE1063,BUS001,2026-08-15,CUST037,2.0,0.0,₹ 270,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE1064,BUS001,2026-08-15,CUST038,5.0,0.0,₹ 1950,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1065,BUS001,2026-08-15,CUST017,29.0,0.0,₹ 435,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE1066,BUS001,2026-08-15,CUST022,5.0,0.0,₹ 4250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE1067,BUS001,2026-08-15,CUST026,5.0,0.0,₹ 450,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE1068,BUS001,2026-08-15,CUST040,5.0,0.0,₹ 12250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1069,BUS001,2026-08-15,CUST021,3.0,0.0,₹ 66,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE1070,BUS001,2026-08-15,CUST032,5.0,5.0,₹ 11637,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE1071,BUS001,2026-08-15,CUST031,1.0,0.0,₹ 135,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE1072,BUS001,2026-08-15,CUST024,4.0,0.0,₹ 540,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1073,BUS001,2026-08-16,CUST040,35.0,0.0,₹ 525,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE1074,BUS001,2026-08-16,CUST031,3.0,0.0,₹ 7350,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE1075,BUS001,2026-08-16,CUST020,3.0,0.0,₹ 2550,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE1076,BUS001,2026-08-16,CUST025,3.0,0.0,₹ 2550,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1077,BUS001,2026-08-16,CUST023,41.0,0.0,₹ 615,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1078,BUS001,2026-08-16,CUST006,5.0,0.0,₹ 110,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE1079,BUS001,2026-08-16,CUST003,9.0,0.0,₹ 3825,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1080,BUS001,2026-08-16,CUST034,10.0,0.0,₹ 220,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE1081,BUS001,2026-08-16,CUST012,5.0,5.0,₹ 11637,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1082,BUS001,2026-08-16,CUST010,41.0,0.0,₹ 615,Credit,Pending,₹ 615,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE1083,BUS001,2026-08-16,CUST026,8.0,0.0,₹ 720,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE1084,BUS001,2026-08-16,CUST016,15.0,0.0,₹ 225,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE1085,BUS001,2026-08-16,CUST006,3.0,5.0,₹ 627,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1086,BUS001,2026-08-16,CUST002,9.0,0.0,₹ 198,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE1087,BUS001,2026-08-16,CUST005,8.0,0.0,₹ 720,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE1088,BUS001,2026-08-16,CUST036,2.0,0.0,₹ 44,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE1089,BUS001,2026-08-16,CUST004,1.0,0.0,₹ 50,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE1090,BUS001,2026-08-16,CUST025,2.0,0.0,₹ 100,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE1091,BUS001,2026-08-17,CUST021,2.0,0.0,₹ 440,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE1092,BUS001,2026-08-17,CUST026,5.0,0.0,₹ 450,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE1093,BUS001,2026-08-17,CUST038,6.0,0.0,₹ 540,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
